Customer_ID,Age,Gender,Marital_Status,Education_Level,Employment_Type,Annual_Income,Region,Credit_Score,Existing_Loans_Count,Dependents,Account_Balance,Loan_ID,Loan_Purpose,Loan_Amount,Loan_Term_Months,Interest_Rate,Debt_to_Income_Ratio_%,Application_Date,Approval_Date,Loan_Status,Default_Risk_Flag
CUST5341,26,Male,Divorced,Bachelor,Self-Employed,162763,East,342,5,4,279918,LOAN5341,Personal Loan,1131937,12,8.33,695.45,2020-09-08,2020-09-16,Default,1
CUST5342,35,Female,Divorced,Bachelor,Unemployed,189263,Central,614,5,0,105504,LOAN5342,Personal Loan,741736,60,17.11,391.91,2018-09-11,2018-09-18,Default,1
CUST5343,47,Female,Divorced,High School,Business,182031,East,481,3,2,98867,LOAN5343,Business Loan,651214,24,16.97,357.75,2019-05-16,2019-05-31,Default,1
CUST5344,39,Male,Married,Bachelor,Unemployed,172850,North,697,4,1,129080,LOAN5344,Home Loan,433951,24,8.46,251.06,2023-02-22,2023-02-27,Default,1
CUST5345,62,Female,Divorced,High School,Unemployed,43788,South,309,4,3,165941,LOAN5345,Personal Loan,693696,12,5.34,1584.21,2022-04-30,2022-05-09,Default,1
CUST5346,58,Female,Married,PhD,Salaried,115512,West,331,3,0,283214,LOAN5346,Business Loan,1359751,120,15.01,1177.15,2022-01-24,2022-02-06,Default,1
CUST5347,33,Female,Divorced,Bachelor,Self-Employed,127496,Central,388,5,4,158577,LOAN5347,Car Loan,1066638,60,7.54,836.61,2021-01-31,2021-02-15,Default,1
CUST5348,51,Female,Divorced,Master,Salaried,149053,West,837,2,3,203256,LOAN5348,Business Loan,275719,48,15.72,184.98,2020-04-16,2020-04-23,Default,1
CUST5349,39,Male,Divorced,Master,Self-Employed,185582,Central,480,3,1,478517,LOAN5349,Business Loan,231555,120,7.43,124.77,2023-04-26,2023-04-28,Default,1
CUST5350,49,Male,Married,High School,Salaried,159304,North,331,5,3,304132,LOAN5350,Car Loan,576090,60,14.9,361.63,2019-08-27,2019-09-09,Default,1
CUST5351,51,Male,Single,High School,Self-Employed,136159,South,786,5,4,371716,LOAN5351,Personal Loan,586151,36,10.25,430.49,2021-11-03,2021-11-14,Default,1
CUST5352,47,Female,Single,High School,Salaried,83557,South,697,1,0,457559,LOAN5352,Business Loan,1186515,12,6.0,1420.01,2021-03-24,2021-04-03,Default,1
CUST5353,38,Female,Divorced,Bachelor,Self-Employed,65230,South,562,4,1,83598,LOAN5353,Personal Loan,290332,120,8.58,445.09,2018-04-19,2018-04-22,Default,1
CUST5354,41,Female,Single,PhD,Self-Employed,113733,East,448,0,4,179549,LOAN5354,Car Loan,1253266,48,17.3,1101.94,2021-03-15,2021-03-24,Default,1
CUST5355,57,Male,Married,High School,Business,151445,North,772,1,2,353114,LOAN5355,Car Loan,821577,12,9.7,542.49,2020-10-19,2020-10-26,Default,1
CUST5356,50,Male,Single,Bachelor,Self-Employed,88033,Central,510,1,3,33346,LOAN5356,Car Loan,919854,12,11.49,1044.9,2022-11-12,2022-11-20,Default,1
CUST5357,41,Female,Single,Bachelor,Salaried,71585,North,450,0,0,234478,LOAN5357,Business Loan,447781,36,10.01,625.52,2021-01-12,2021-01-19,Default,1
CUST5358,50,Female,Divorced,PhD,Salaried,154900,West,869,2,2,490883,LOAN5358,Education Loan,647349,36,17.29,417.91,2019-03-10,2019-03-16,Default,1
CUST5359,55,Female,Divorced,High School,Unemployed,189699,East,491,3,2,413711,LOAN5359,Business Loan,1004067,48,10.29,529.29,2021-05-31,2021-06-12,Default,1
CUST5360,61,Male,Married,Master,Unemployed,114300,South,405,2,4,498712,LOAN5360,Home Loan,1153989,48,7.37,1009.61,2019-04-27,2019-05-06,Default,1
CUST5361,44,Male,Divorced,Bachelor,Self-Employed,150581,South,438,5,4,482477,LOAN5361,Personal Loan,125753,12,13.35,83.51,2020-06-19,2020-06-29,Default,1
CUST5362,26,Female,Divorced,Bachelor,Business,59813,Central,454,0,0,482048,LOAN5362,Personal Loan,370207,120,15.48,618.94,2022-12-26,2023-01-08,Default,1
CUST5363,54,Female,Married,PhD,Unemployed,137356,East,575,2,3,403829,LOAN5363,Personal Loan,591753,24,17.49,430.82,2022-10-09,2022-10-14,Default,1
CUST5364,39,Female,Single,Bachelor,Self-Employed,20963,Central,526,1,1,468593,LOAN5364,Home Loan,1361556,36,8.32,6495.04,2018-12-09,2018-12-15,Default,1
CUST5365,35,Male,Married,Master,Business,194066,North,335,0,1,376113,LOAN5365,Education Loan,382348,36,7.68,197.02,2021-10-23,2021-11-05,Default,1
CUST5366,27,Female,Married,PhD,Business,126814,Central,536,3,3,279981,LOAN5366,Business Loan,80716,60,10.12,63.65,2019-06-29,2019-07-02,Default,1
CUST5367,63,Female,Divorced,High School,Business,197926,East,509,5,1,412745,LOAN5367,Business Loan,315430,60,15.78,159.37,2020-03-27,2020-04-09,Default,1
CUST5368,26,Male,Divorced,PhD,Self-Employed,93843,South,778,2,3,488297,LOAN5368,Car Loan,930520,24,15.45,991.57,2021-01-21,2021-01-30,Default,1
CUST5369,30,Male,Single,PhD,Salaried,107602,West,887,3,3,184597,LOAN5369,Business Loan,931526,60,13.56,865.71,2018-01-19,2018-01-28,Default,1
CUST5370,32,Female,Divorced,Master,Self-Employed,108630,Central,364,3,1,113978,LOAN5370,Car Loan,788068,24,7.39,725.46,2020-04-11,2020-04-19,Default,1
CUST5371,62,Female,Single,Bachelor,Salaried,57919,West,422,4,4,491713,LOAN5371,Education Loan,205195,36,11.9,354.28,2019-09-02,2019-09-17,Default,1
CUST5372,36,Female,Single,High School,Self-Employed,136568,West,617,3,3,259323,LOAN5372,Personal Loan,89589,36,6.55,65.6,2022-03-24,2022-03-30,Default,1
CUST5373,37,Male,Married,PhD,Unemployed,140191,West,818,4,4,451475,LOAN5373,Car Loan,1296787,36,15.08,925.01,2022-01-31,2022-02-14,Default,1
CUST5374,35,Female,Married,Master,Salaried,153520,Central,495,3,3,140605,LOAN5374,Business Loan,294074,60,11.35,191.55,2020-03-26,2020-04-10,Default,1
CUST5375,42,Male,Divorced,High School,Business,125942,West,429,5,4,208122,LOAN5375,Personal Loan,277736,36,14.71,220.53,2023-05-01,2023-05-07,Default,1
CUST5376,27,Female,Married,Bachelor,Self-Employed,81536,West,754,5,2,167360,LOAN5376,Personal Loan,856801,36,15.01,1050.83,2023-03-29,2023-03-31,Default,1
CUST5377,22,Male,Married,Bachelor,Business,109770,North,409,4,0,50052,LOAN5377,Personal Loan,1059575,24,7.93,965.27,2018-04-17,2018-05-01,Default,1
CUST5378,32,Female,Divorced,Master,Business,81861,West,428,3,3,253239,LOAN5378,Home Loan,963297,120,11.57,1176.75,2021-05-26,2021-06-03,Default,1
CUST5379,56,Female,Single,PhD,Salaried,66890,South,458,2,1,4327,LOAN5379,Business Loan,854427,120,15.49,1277.36,2022-04-09,2022-04-13,Default,1
CUST5380,61,Female,Single,Master,Unemployed,40158,North,376,5,0,455909,LOAN5380,Home Loan,1220183,24,7.39,3038.46,2018-02-05,2018-02-10,Default,1
CUST5381,31,Male,Married,PhD,Unemployed,119316,East,519,1,3,395215,LOAN5381,Personal Loan,428917,12,12.97,359.48,2019-11-19,2019-11-25,Default,1
CUST5382,23,Male,Single,High School,Business,124329,South,629,0,3,178836,LOAN5382,Education Loan,960845,60,17.25,772.82,2022-07-20,2022-07-28,Default,1
CUST5383,37,Female,Married,Bachelor,Self-Employed,195707,West,496,4,2,485295,LOAN5383,Personal Loan,622092,60,6.78,317.87,2019-08-22,2019-09-01,Default,1
CUST5384,60,Male,Divorced,PhD,Business,132302,East,727,1,2,79582,LOAN5384,Business Loan,1193543,120,13.98,902.14,2018-06-18,2018-07-03,Default,1
CUST5385,27,Female,Divorced,High School,Unemployed,81274,West,706,5,1,363095,LOAN5385,Personal Loan,148164,12,14.68,182.3,2019-05-04,2019-05-15,Default,1
CUST5386,38,Male,Single,Master,Salaried,101725,East,681,2,1,360138,LOAN5386,Education Loan,1083117,84,9.11,1064.75,2019-11-03,2019-11-17,Default,1
CUST5387,29,Male,Single,Bachelor,Salaried,144540,West,532,5,3,74712,LOAN5387,Education Loan,828985,36,16.49,573.53,2021-11-24,2021-11-27,Default,1
CUST5388,49,Female,Divorced,Bachelor,Business,33540,Central,534,5,3,262244,LOAN5388,Personal Loan,548016,120,12.36,1633.92,2022-11-13,2022-11-14,Default,1
CUST5389,47,Male,Divorced,High School,Self-Employed,136468,West,615,1,3,251867,LOAN5389,Car Loan,1141323,84,9.99,836.33,2022-12-29,2023-01-06,Default,1
CUST5390,42,Male,Married,Bachelor,Unemployed,93165,North,503,0,1,195694,LOAN5390,Personal Loan,609306,120,15.63,654.01,2018-09-24,2018-10-05,Default,1
CUST5391,40,Male,Married,PhD,Unemployed,115722,South,480,1,1,337607,LOAN5391,Home Loan,1038781,120,14.58,897.65,2022-02-08,2022-02-15,Default,1
CUST5392,40,Male,Divorced,Master,Salaried,156418,East,307,5,0,410345,LOAN5392,Car Loan,234757,24,10.51,150.08,2019-07-20,2019-08-02,Default,1
CUST5393,33,Female,Married,PhD,Salaried,25151,Central,617,4,1,447828,LOAN5393,Business Loan,1181402,60,10.37,4697.24,2018-07-27,2018-08-03,Default,1
CUST5394,55,Male,Divorced,Master,Business,80620,North,654,0,4,202827,LOAN5394,Education Loan,960558,48,12.45,1191.46,2020-09-22,2020-09-29,Default,1
CUST5395,39,Female,Divorced,Master,Business,42129,Central,772,2,1,224481,LOAN5395,Education Loan,862590,60,9.54,2047.5,2022-07-25,2022-07-28,Default,1
CUST5396,29,Male,Single,PhD,Salaried,70283,West,542,3,0,411445,LOAN5396,Business Loan,1295362,60,9.53,1843.07,2021-11-01,2021-11-05,Default,1
CUST5397,58,Male,Divorced,High School,Salaried,143715,South,496,1,2,449743,LOAN5397,Education Loan,793169,12,13.19,551.9,2018-04-30,2018-05-05,Default,1
CUST5398,40,Male,Divorced,PhD,Self-Employed,79758,East,623,5,0,162199,LOAN5398,Education Loan,1354124,48,7.93,1697.79,2021-09-27,2021-10-02,Default,1
CUST5399,52,Male,Married,Bachelor,Self-Employed,193065,North,681,3,2,345472,LOAN5399,Car Loan,716790,120,15.54,371.27,2021-06-19,2021-07-02,Default,1
CUST5400,44,Male,Married,PhD,Salaried,188261,South,316,4,0,336238,LOAN5400,Education Loan,558200,84,16.05,296.5,2023-01-21,2023-02-03,Default,1
CUST5401,45,Female,Single,High School,Self-Employed,196708,South,823,2,3,9863,LOAN5401,Car Loan,533836,60,10.15,271.38,2022-06-06,2022-06-09,Default,1
CUST5402,56,Male,Married,Bachelor,Unemployed,187449,South,711,3,0,6842,LOAN5402,Car Loan,1297169,60,8.5,692.01,2022-10-03,2022-10-07,Default,1
CUST5403,61,Male,Married,Bachelor,Salaried,60738,North,772,4,2,77214,LOAN5403,Education Loan,1373423,24,10.13,2261.23,2021-02-28,2021-03-02,Default,1
CUST5404,46,Female,Married,High School,Salaried,165615,North,544,2,2,201195,LOAN5404,Education Loan,940465,24,10.12,567.86,2021-07-13,2021-07-25,Default,1
CUST5405,57,Female,Married,High School,Salaried,150162,West,734,3,3,77668,LOAN5405,Education Loan,744135,36,15.83,495.55,2023-03-14,2023-03-16,Default,1
CUST5406,30,Male,Single,High School,Salaried,164051,South,447,3,2,8826,LOAN5406,Home Loan,1026854,24,17.95,625.94,2019-10-13,2019-10-19,Default,1
CUST5407,54,Female,Divorced,Master,Self-Employed,32396,North,478,4,0,120081,LOAN5407,Education Loan,515895,60,5.86,1592.47,2021-02-06,2021-02-16,Default,1
CUST5408,58,Female,Married,PhD,Unemployed,128453,North,350,4,3,76364,LOAN5408,Personal Loan,122044,84,11.29,95.01,2020-06-25,2020-07-07,Default,1
CUST5409,25,Female,Single,PhD,Salaried,115186,East,849,0,2,103591,LOAN5409,Car Loan,247100,120,10.66,214.52,2018-01-26,2018-01-29,Default,1
CUST5410,50,Female,Married,High School,Self-Employed,100447,Central,315,0,2,258270,LOAN5410,Education Loan,205779,120,9.94,204.86,2020-01-06,2020-01-18,Default,1
CUST5411,52,Female,Married,High School,Salaried,70039,East,450,3,1,36866,LOAN5411,Education Loan,137329,36,15.45,196.08,2021-08-02,2021-08-14,Default,1
CUST5412,56,Female,Single,High School,Self-Employed,196030,Central,847,1,1,448720,LOAN5412,Home Loan,1165943,12,13.56,594.78,2019-10-22,2019-10-23,Default,1
CUST5413,46,Female,Married,Master,Self-Employed,110300,South,488,4,0,448201,LOAN5413,Car Loan,223081,120,6.2,202.25,2023-03-18,2023-03-22,Default,1
CUST5414,45,Female,Married,PhD,Unemployed,48600,South,820,4,0,484691,LOAN5414,Car Loan,972444,84,6.34,2000.91,2018-08-14,2018-08-28,Default,1
CUST5415,50,Male,Married,PhD,Unemployed,85563,North,798,2,0,244122,LOAN5415,Business Loan,881453,12,10.95,1030.18,2022-08-11,2022-08-12,Default,1
CUST5416,28,Male,Divorced,High School,Self-Employed,164941,Central,503,5,0,451136,LOAN5416,Personal Loan,186523,36,12.9,113.08,2021-02-01,2021-02-06,Default,1
CUST5417,63,Female,Married,PhD,Salaried,43739,East,804,2,0,370117,LOAN5417,Car Loan,482230,120,16.42,1102.52,2020-01-25,2020-01-31,Default,1
CUST5418,63,Male,Divorced,Master,Salaried,53857,Central,710,1,3,314692,LOAN5418,Car Loan,1251081,60,7.95,2322.97,2022-04-27,2022-05-10,Default,1
CUST5419,39,Female,Married,High School,Unemployed,140441,Central,360,1,0,315605,LOAN5419,Education Loan,479269,12,9.35,341.26,2020-04-08,2020-04-10,Default,1
CUST5420,62,Female,Married,PhD,Unemployed,65301,North,821,1,3,195423,LOAN5420,Home Loan,1121326,36,17.46,1717.17,2019-04-08,2019-04-16,Default,1
CUST5421,56,Male,Divorced,Master,Unemployed,127378,South,523,3,2,85949,LOAN5421,Personal Loan,1236234,60,16.52,970.52,2022-03-25,2022-04-09,Default,1
CUST5422,33,Female,Single,Master,Unemployed,179033,West,618,4,2,371824,LOAN5422,Business Loan,979392,12,9.18,547.05,2018-08-22,2018-08-28,Default,1
CUST5423,63,Female,Single,Bachelor,Self-Employed,98720,West,739,0,1,200125,LOAN5423,Business Loan,501560,60,6.79,508.06,2023-06-10,2023-06-16,Default,1
CUST5424,65,Male,Divorced,PhD,Business,187386,Central,846,2,3,210305,LOAN5424,Personal Loan,651759,12,8.96,347.82,2022-01-08,2022-01-10,Default,1
CUST5425,58,Male,Married,High School,Business,180818,South,432,5,4,150589,LOAN5425,Home Loan,1373770,36,11.53,759.75,2021-08-04,2021-08-09,Default,1
CUST5426,52,Male,Single,Master,Self-Employed,177732,North,705,0,2,446794,LOAN5426,Personal Loan,1334373,36,16.53,750.78,2023-01-03,2023-01-10,Default,1
CUST5427,53,Female,Married,PhD,Self-Employed,113169,Central,307,3,3,499242,LOAN5427,Personal Loan,64217,24,15.66,56.74,2018-05-01,2018-05-05,Default,1
CUST5428,26,Male,Single,Bachelor,Unemployed,63788,North,865,2,3,114996,LOAN5428,Car Loan,1076026,60,7.93,1686.88,2019-01-31,2019-02-12,Default,1
CUST5429,29,Male,Divorced,Master,Self-Employed,147714,West,523,2,2,336692,LOAN5429,Car Loan,996707,12,10.17,674.75,2020-08-21,2020-08-23,Default,1
CUST5430,32,Female,Single,PhD,Self-Employed,81810,North,368,1,0,179439,LOAN5430,Business Loan,1037291,60,14.31,1267.93,2018-10-28,2018-11-03,Default,1
CUST5431,33,Female,Divorced,Master,Salaried,33679,South,878,4,3,141061,LOAN5431,Home Loan,429957,120,16.57,1276.63,2019-02-03,2019-02-18,Default,1
CUST5432,32,Female,Married,High School,Unemployed,154535,West,787,0,3,419753,LOAN5432,Personal Loan,736094,84,6.11,476.33,2018-04-16,2018-04-28,Default,1
CUST5433,57,Male,Divorced,High School,Self-Employed,61892,East,456,0,0,144172,LOAN5433,Personal Loan,832983,12,9.18,1345.87,2023-06-03,2023-06-11,Default,1
CUST5434,38,Male,Single,Bachelor,Self-Employed,98303,East,754,1,1,439009,LOAN5434,Education Loan,1481291,84,12.87,1506.86,2022-09-27,2022-10-04,Default,1
CUST5435,34,Male,Single,High School,Business,107777,Central,524,4,0,87687,LOAN5435,Car Loan,1341313,120,15.34,1244.53,2023-04-17,2023-04-29,Default,1
CUST5436,49,Male,Married,High School,Self-Employed,158830,South,462,5,2,217112,LOAN5436,Car Loan,1425336,24,16.82,897.4,2021-02-28,2021-03-02,Default,1
CUST5437,35,Male,Single,Master,Business,74900,Central,840,5,2,350622,LOAN5437,Education Loan,214744,12,12.66,286.71,2020-03-18,2020-03-31,Default,1
CUST5438,28,Female,Divorced,Master,Self-Employed,23537,East,521,3,1,420073,LOAN5438,Home Loan,610350,60,13.07,2593.15,2018-09-14,2018-09-20,Default,1
CUST5439,24,Male,Married,Bachelor,Unemployed,44046,North,364,0,3,203272,LOAN5439,Car Loan,1441905,24,6.84,3273.63,2020-10-28,2020-11-12,Default,1
CUST5440,46,Female,Married,Bachelor,Self-Employed,148677,West,451,0,2,230114,LOAN5440,Education Loan,1155575,24,12.82,777.24,2019-07-20,2019-07-25,Default,1
CUST5441,46,Male,Divorced,PhD,Self-Employed,132856,North,624,0,0,422347,LOAN5441,Car Loan,315735,84,10.29,237.65,2020-01-13,2020-01-15,Default,1
CUST5442,37,Male,Divorced,Master,Salaried,42289,South,358,0,1,318376,LOAN5442,Business Loan,442512,84,9.24,1046.4,2023-06-06,2023-06-10,Default,1
CUST5443,43,Male,Married,Master,Business,100537,West,351,4,0,137217,LOAN5443,Car Loan,1217257,60,10.92,1210.76,2019-02-19,2019-02-28,Default,1
CUST5444,58,Male,Divorced,Master,Salaried,42365,East,360,3,2,403363,LOAN5444,Home Loan,112571,48,9.66,265.72,2020-03-05,2020-03-17,Default,1
CUST5445,41,Male,Single,Bachelor,Unemployed,25983,Central,399,5,3,312067,LOAN5445,Business Loan,944821,84,7.5,3636.3,2022-04-07,2022-04-22,Default,1
CUST5446,41,Male,Married,PhD,Salaried,143505,Central,369,5,1,454287,LOAN5446,Business Loan,95896,36,13.49,66.82,2018-03-12,2018-03-17,Default,1
CUST5447,30,Male,Married,High School,Salaried,72783,West,900,3,4,31448,LOAN5447,Education Loan,949016,84,8.41,1303.9,2021-05-12,2021-05-15,Default,1
CUST5448,26,Female,Divorced,High School,Business,108070,East,703,3,2,42333,LOAN5448,Home Loan,1391185,120,17.09,1287.3,2022-09-11,2022-09-17,Default,1
CUST5449,51,Female,Married,PhD,Self-Employed,109416,East,748,1,2,16084,LOAN5449,Car Loan,1001755,84,8.79,915.55,2022-01-24,2022-01-25,Default,1
CUST5450,21,Male,Single,Master,Business,130048,North,820,1,0,371119,LOAN5450,Personal Loan,810004,24,11.6,622.85,2022-07-07,2022-07-15,Default,1
CUST5451,37,Male,Single,Bachelor,Business,42902,East,767,5,2,241628,LOAN5451,Education Loan,188457,36,15.85,439.27,2019-06-01,2019-06-09,Default,1
CUST5452,51,Female,Married,High School,Unemployed,113128,South,879,4,0,288678,LOAN5452,Home Loan,469025,12,6.33,414.6,2018-05-21,2018-05-23,Default,1
CUST5453,24,Male,Divorced,PhD,Unemployed,104764,North,792,1,2,39060,LOAN5453,Home Loan,1079111,48,16.9,1030.04,2021-08-23,2021-08-29,Default,1
CUST5454,63,Female,Divorced,Bachelor,Business,66365,Central,461,3,4,370966,LOAN5454,Personal Loan,1448376,12,14.11,2182.44,2021-01-11,2021-01-13,Default,1
CUST5455,26,Male,Married,High School,Business,113005,Central,766,2,2,77374,LOAN5455,Personal Loan,547352,84,11.38,484.36,2018-03-09,2018-03-17,Default,1
CUST5456,30,Female,Single,Bachelor,Self-Employed,173194,South,408,2,0,274951,LOAN5456,Car Loan,1390946,120,6.74,803.11,2018-06-22,2018-06-28,Default,1
CUST5457,36,Male,Married,Master,Unemployed,166617,West,377,1,4,69099,LOAN5457,Education Loan,406151,24,13.37,243.76,2023-05-06,2023-05-21,Default,1
CUST5458,56,Male,Divorced,Bachelor,Unemployed,159927,West,478,2,2,373701,LOAN5458,Home Loan,61031,12,5.35,38.16,2020-07-28,2020-08-09,Default,1
CUST5459,42,Male,Single,PhD,Self-Employed,20094,North,703,3,4,222280,LOAN5459,Car Loan,1351434,24,9.61,6725.56,2021-07-19,2021-07-27,Default,1
CUST5460,38,Female,Single,PhD,Self-Employed,168234,East,881,1,3,143413,LOAN5460,Car Loan,1440615,84,15.91,856.32,2020-11-04,2020-11-09,Default,1
CUST5461,57,Female,Single,Bachelor,Business,15143,Central,528,1,2,231946,LOAN5461,Business Loan,1429014,36,9.29,9436.8,2022-11-10,2022-11-11,Default,1
CUST5462,41,Male,Divorced,Master,Salaried,132932,North,493,4,4,397363,LOAN5462,Business Loan,172947,24,17.87,130.1,2018-07-20,2018-07-23,Default,1
CUST5463,27,Male,Single,Bachelor,Self-Employed,148120,South,361,3,3,114484,LOAN5463,Car Loan,670009,48,10.8,452.34,2020-04-10,2020-04-25,Default,1
CUST5464,33,Female,Married,PhD,Business,121090,West,337,5,2,312245,LOAN5464,Business Loan,931660,24,13.45,769.39,2019-03-23,2019-03-30,Default,1
CUST5465,40,Female,Married,PhD,Self-Employed,48213,East,592,0,3,92232,LOAN5465,Education Loan,1414002,60,14.69,2932.82,2018-01-02,2018-01-11,Default,1
CUST5466,45,Female,Single,High School,Self-Employed,39757,South,475,1,3,111037,LOAN5466,Personal Loan,907556,12,8.09,2282.76,2018-09-11,2018-09-26,Default,1
CUST5467,23,Female,Single,Bachelor,Business,115830,North,900,4,4,361425,LOAN5467,Car Loan,748316,48,11.54,646.05,2022-02-15,2022-03-02,Default,1
CUST5468,21,Male,Single,High School,Business,182789,East,309,1,3,45302,LOAN5468,Home Loan,590624,48,6.38,323.12,2023-05-25,2023-05-30,Default,1
CUST5469,49,Male,Married,PhD,Business,176097,North,631,5,2,236011,LOAN5469,Home Loan,421649,60,12.12,239.44,2022-12-04,2022-12-18,Default,1
CUST5470,55,Female,Single,High School,Unemployed,137422,South,800,2,4,28574,LOAN5470,Business Loan,578972,84,9.54,421.31,2022-04-05,2022-04-12,Default,1
CUST5471,49,Male,Married,Master,Salaried,181340,South,309,1,4,15008,LOAN5471,Business Loan,1486467,12,11.4,819.71,2021-10-22,2021-11-03,Default,1
CUST5472,61,Female,Divorced,Master,Salaried,193350,North,713,5,0,406401,LOAN5472,Home Loan,1144033,12,9.1,591.69,2020-05-30,2020-06-03,Default,1
CUST5473,22,Female,Married,High School,Unemployed,53239,South,544,1,3,69219,LOAN5473,Education Loan,729971,48,6.85,1371.12,2023-01-17,2023-01-23,Default,1
CUST5474,49,Male,Married,PhD,Business,167428,Central,883,0,4,2613,LOAN5474,Education Loan,591134,48,9.43,353.07,2022-10-20,2022-10-28,Default,1
CUST5475,38,Female,Married,Master,Business,128872,North,384,1,4,357558,LOAN5475,Car Loan,1210085,48,15.85,938.98,2019-11-11,2019-11-18,Default,1
CUST5476,29,Male,Divorced,PhD,Salaried,71710,East,302,5,4,444944,LOAN5476,Home Loan,930929,60,16.28,1298.19,2021-07-09,2021-07-13,Default,1
CUST5477,32,Female,Married,High School,Self-Employed,105601,North,377,0,3,474911,LOAN5477,Business Loan,1175434,84,6.31,1113.09,2022-07-02,2022-07-17,Default,1
CUST5478,60,Female,Divorced,Master,Business,49519,South,695,3,3,486371,LOAN5478,Education Loan,720420,12,5.21,1454.84,2018-07-24,2018-08-02,Default,1
CUST5479,49,Male,Single,High School,Salaried,82569,South,360,5,2,315153,LOAN5479,Business Loan,124591,24,7.07,150.89,2018-11-13,2018-11-22,Default,1
